시도 구분,시군구 구분,특수진료실 구분1,특수진료실 구분2,병실 수,병상 수
경남,남해군,기타,탕전실 실내보유,9,-
경남,산청군,기타,탕전실 실내보유,2,-
경남,의령군,기타,탕전실 실내보유,7,-
경남,창녕군,기타,탕전실 실내보유,15,-
경남,하동군,기타,탕전실 실내보유,9,-
경남,함안군,기타,탕전실 실내보유,10,-
경남,함양군,기타,탕전실 실내보유,9,-
경남,합천군,기타,탕전실 실내보유,13,-
경남,김해시,기타,탕전실 실내보유,93,-
경남,사천시,기타,탕전실 실내보유,15,-
경남,진주시,기타,탕전실 실내보유,56,-
경남,창원시 마산회원구,기타,탕전실 실내보유,46,-
경남,창원시 마산합포구,기타,탕전실 실내보유,45,-
경남,창원시 진해구,기타,탕전실 실내보유,39,-
경남,창원시 의창구,기타,탕전실 실내보유,51,-
경남,창원시 성산구,기타,탕전실 실내보유,66,-
경남,통영시,기타,탕전실 실내보유,24,-
경남,밀양시,기타,탕전실 실내보유,22,-
경남,거제시,기타,탕전실 실내보유,45,-
경남,양산시,기타,탕전실 실내보유,70,-
제주,서귀포시,기타,탕전실 실내보유,45,-
제주,제주시,기타,탕전실 실내보유,120,-
서울,강남구,기타,탕전실 실외보유,29,-
서울,강동구,기타,탕전실 실외보유,5,-
서울,강서구,기타,탕전실 실외보유,9,-
서울,관악구,기타,탕전실 실외보유,4,-
서울,구로구,기타,탕전실 실외보유,1,-
서울,도봉구,기타,탕전실 실외보유,2,-
서울,동대문구,기타,탕전실 실외보유,5,-
서울,동작구,기타,탕전실 실외보유,6,-
서울,마포구,기타,탕전실 실외보유,8,-
서울,서대문구,기타,탕전실 실외보유,1,-
서울,성동구,기타,탕전실 실외보유,2,-
서울,성북구,기타,탕전실 실외보유,0,-
서울,영등포구,기타,탕전실 실외보유,4,-
서울,용산구,기타,탕전실 실외보유,5,-
서울,은평구,기타,탕전실 실외보유,6,-
서울,종로구,기타,탕전실 실외보유,8,-
서울,중구,기타,탕전실 실외보유,4,-
서울,송파구,기타,탕전실 실외보유,9,-
서울,중랑구,기타,탕전실 실외보유,8,-
서울,양천구,기타,탕전실 실외보유,3,-
서울,서초구,기타,탕전실 실외보유,24,-
서울,노원구,기타,탕전실 실외보유,4,-
서울,광진구,기타,탕전실 실외보유,0,-
서울,강북구,기타,탕전실 실외보유,2,-
서울,금천구,기타,탕전실 실외보유,2,-
부산,남구,기타,탕전실 실외보유,1,-
부산,동구,기타,탕전실 실외보유,2,-
부산,동래구,기타,탕전실 실외보유,1,-
부산,진구,기타,탕전실 실외보유,19,-
부산,북구,기타,탕전실 실외보유,1,-
부산,서구,기타,탕전실 실외보유,5,-
부산,영도구,기타,탕전실 실외보유,1,-
부산,중구,기타,탕전실 실외보유,1,-
부산,해운대구,기타,탕전실 실외보유,3,-
부산,사하구,기타,탕전실 실외보유,3,-
부산,금정구,기타,탕전실 실외보유,3,-
부산,강서구,기타,탕전실 실외보유,1,-
부산,연제구,기타,탕전실 실외보유,2,-
부산,수영구,기타,탕전실 실외보유,5,-
부산,사상구,기타,탕전실 실외보유,2,-
부산,기장군,기타,탕전실 실외보유,4,-
대구,남구,기타,탕전실 실외보유,7,-
대구,동구,기타,탕전실 실외보유,8,-
대구,북구,기타,탕전실 실외보유,3,-
대구,서구,기타,탕전실 실외보유,0,-
대구,수성구,기타,탕전실 실외보유,4,-
대구,중구,기타,탕전실 실외보유,1,-
대구,달서구,기타,탕전실 실외보유,14,-
대구,달성군,기타,탕전실 실외보유,0,-
인천,미추홀구,기타,탕전실 실외보유,0,-
인천,동구,기타,탕전실 실외보유,0,-
인천,부평구,기타,탕전실 실외보유,3,-
인천,중구,기타,탕전실 실외보유,0,-
인천,서구,기타,탕전실 실외보유,1,-
인천,남동구,기타,탕전실 실외보유,3,-
인천,연수구,기타,탕전실 실외보유,5,-
인천,계양구,기타,탕전실 실외보유,3,-
인천,강화군,기타,탕전실 실외보유,0,-
인천,옹진군,기타,탕전실 실외보유,0,-
광주,동구,기타,탕전실 실외보유,3,-
광주,북구,기타,탕전실 실외보유,2,-
광주,서구,기타,탕전실 실외보유,9,-
광주,광산구,기타,탕전실 실외보유,6,-
광주,남구,기타,탕전실 실외보유,3,-
대전,유성구,기타,탕전실 실외보유,21,-
대전,대덕구,기타,탕전실 실외보유,0,-
대전,서구,기타,탕전실 실외보유,2,-
대전,동구,기타,탕전실 실외보유,1,-
대전,중구,기타,탕전실 실외보유,5,-
울산,남구,기타,탕전실 실외보유,14,-
울산,동구,기타,탕전실 실외보유,5,-
울산,중구,기타,탕전실 실외보유,2,-
울산,북구,기타,탕전실 실외보유,1,-
울산,울주군,기타,탕전실 실외보유,1,-
세종,세종시,기타,탕전실 실외보유,2,-
경기,가평군,기타,탕전실 실외보유,0,-
경기,양평군,기타,탕전실 실외보유,0,-
경기,여주시,기타,탕전실 실외보유,1,-
경기,연천군,기타,탕전실 실외보유,0,-
경기,광명시,기타,탕전실 실외보유,2,-
경기,동두천시,기타,탕전실 실외보유,1,-
경기,부천시,기타,탕전실 실외보유,4,-
경기,성남시 수정구,기타,탕전실 실외보유,1,-
경기,성남시 중원구,기타,탕전실 실외보유,2,-
경기,성남시 분당구,기타,탕전실 실외보유,6,-
경기,수원시 권선구,기타,탕전실 실외보유,1,-
경기,수원시 장안구,기타,탕전실 실외보유,2,-
경기,수원시 팔달구,기타,탕전실 실외보유,5,-
경기,수원시 영통구,기타,탕전실 실외보유,6,-
경기,안양시 만안구,기타,탕전실 실외보유,5,-
경기,안양시 동안구,기타,탕전실 실외보유,3,-
경기,의정부시,기타,탕전실 실외보유,0,-
경기,과천시,기타,탕전실 실외보유,2,-
경기,구리시,기타,탕전실 실외보유,8,-
경기,안산시 단원구,기타,탕전실 실외보유,4,-
경기,안산시 상록구,기타,탕전실 실외보유,2,-
경기,평택시,기타,탕전실 실외보유,0,-
경기,하남시,기타,탕전실 실외보유,1,-
경기,군포시,기타,탕전실 실외보유,3,-
경기,남양주시,기타,탕전실 실외보유,5,-
경기,의왕시,기타,탕전실 실외보유,0,-
경기,시흥시,기타,탕전실 실외보유,1,-
경기,오산시,기타,탕전실 실외보유,1,-
경기,고양시 덕양구,기타,탕전실 실외보유,7,-
경기,고양시 일산 서구,기타,탕전실 실외보유,1,-
경기,고양시 일산 동구,기타,탕전실 실외보유,2,-
경기,용인기흥구,기타,탕전실 실외보유,1,-
경기,용인수지구,기타,탕전실 실외보유,4,-
경기,용인처인구,기타,탕전실 실외보유,5,-
경기,이천시,기타,탕전실 실외보유,2,-
경기,파주시,기타,탕전실 실외보유,4,-
경기,김포시,기타,탕전실 실외보유,14,-
경기,안성시,기타,탕전실 실외보유,0,-
경기,화성시,기타,탕전실 실외보유,14,-
경기,광주시,기타,탕전실 실외보유,1,-
경기,양주시,기타,탕전실 실외보유,0,-
경기,포천시,기타,탕전실 실외보유,5,-
강원,고성군,기타,탕전실 실외보유,0,-
강원,양구군,기타,탕전실 실외보유,1,-
강원,양양군,기타,탕전실 실외보유,0,-
강원,영월군,기타,탕전실 실외보유,0,-
강원,인제군,기타,탕전실 실외보유,0,-
강원,정선군,기타,탕전실 실외보유,1,-
강원,철원군,기타,탕전실 실외보유,0,-
강원,평창군,기타,탕전실 실외보유,1,-
강원,홍천군,기타,탕전실 실외보유,2,-
강원,화천군,기타,탕전실 실외보유,2,-
강원,횡성군,기타,탕전실 실외보유,1,-
강원,강릉시,기타,탕전실 실외보유,13,-
강원,동해시,기타,탕전실 실외보유,4,-
강원,속초시,기타,탕전실 실외보유,0,-
강원,원주시,기타,탕전실 실외보유,2,-
강원,춘천시,기타,탕전실 실외보유,7,-
강원,태백시,기타,탕전실 실외보유,5,-
강원,삼척시,기타,탕전실 실외보유,2,-
충북,괴산군,기타,탕전실 실외보유,1,-
충북,단양군,기타,탕전실 실외보유,0,-
충북,보은군,기타,탕전실 실외보유,0,-
충북,영동군,기타,탕전실 실외보유,1,-
충북,옥천군,기타,탕전실 실외보유,0,-
충북,음성군,기타,탕전실 실외보유,0,-
충북,진천군,기타,탕전실 실외보유,4,-
충북,증평군,기타,탕전실 실외보유,1,-
충북,청주시 상당구,기타,탕전실 실외보유,1,-
충북,청주시 흥덕구,기타,탕전실 실외보유,6,-
충북,청주시 청원구,기타,탕전실 실외보유,0,-
충북,청주시 서원구,기타,탕전실 실외보유,2,-
충북,충주시,기타,탕전실 실외보유,7,-
충북,제천시,기타,탕전실 실외보유,2,-
충남,금산군,기타,탕전실 실외보유,3,-
충남,당진시,기타,탕전실 실외보유,1,-
충남,부여군,기타,탕전실 실외보유,0,-
충남,서천군,기타,탕전실 실외보유,0,-
충남,예산군,기타,탕전실 실외보유,1,-
충남,청양군,기타,탕전실 실외보유,0,-
충남,홍성군,기타,탕전실 실외보유,1,-
충남,태안군,기타,탕전실 실외보유,3,-
충남,천안시 서북구,기타,탕전실 실외보유,1,-
충남,천안시 동남구,기타,탕전실 실외보유,0,-
충남,공주시,기타,탕전실 실외보유,1,-
충남,보령시,기타,탕전실 실외보유,0,-
충남,아산시,기타,탕전실 실외보유,1,-
충남,서산시,기타,탕전실 실외보유,2,-
충남,논산시,기타,탕전실 실외보유,0,-
충남,계룡시,기타,탕전실 실외보유,0,-
전북,고창군,기타,탕전실 실외보유,0,-
전북,무주군,기타,탕전실 실외보유,1,-
전북,부안군,기타,탕전실 실외보유,1,-
전북,순창군,기타,탕전실 실외보유,0,-
전북,완주군,기타,탕전실 실외보유,1,-
전북,임실군,기타,탕전실 실외보유,2,-
전북,장수군,기타,탕전실 실외보유,0,-
전북,진안군,기타,탕전실 실외보유,0,-
전북,군산시,기타,탕전실 실외보유,4,-
전북,남원시,기타,탕전실 실외보유,0,-
전북,익산시,기타,탕전실 실외보유,5,-
전북,전주시 완산구,기타,탕전실 실외보유,4,-
전북,전주시 덕진구,기타,탕전실 실외보유,8,-
전북,정읍시,기타,탕전실 실외보유,0,-
전북,김제시,기타,탕전실 실외보유,7,-
전남,강진군,기타,탕전실 실외보유,1,-
전남,고흥군,기타,탕전실 실외보유,0,-
전남,곡성군,기타,탕전실 실외보유,0,-
전남,구례군,기타,탕전실 실외보유,0,-
전남,담양군,기타,탕전실 실외보유,0,-
전남,무안군,기타,탕전실 실외보유,1,-
전남,보성군,기타,탕전실 실외보유,0,-
전남,신안군,기타,탕전실 실외보유,0,-
전남,영광군,기타,탕전실 실외보유,0,-
전남,영암군,기타,탕전실 실외보유,1,-
전남,완도군,기타,탕전실 실외보유,1,-
전남,장성군,기타,탕전실 실외보유,0,-
전남,장흥군,기타,탕전실 실외보유,1,-
전남,진도군,기타,탕전실 실외보유,0,-
전남,함평군,기타,탕전실 실외보유,0,-
전남,해남군,기타,탕전실 실외보유,7,-
전남,화순군,기타,탕전실 실외보유,2,-
전남,나주시,기타,탕전실 실외보유,5,-
전남,목포시,기타,탕전실 실외보유,1,-
전남,순천시,기타,탕전실 실외보유,0,-
전남,여수시,기타,탕전실 실외보유,7,-
전남,광양시,기타,탕전실 실외보유,0,-
경북,고령군,기타,탕전실 실외보유,6,-
경북,군위군,기타,탕전실 실외보유,0,-
경북,봉화군,기타,탕전실 실외보유,1,-
경북,성주군,기타,탕전실 실외보유,0,-
경북,영덕군,기타,탕전실 실외보유,1,-
경북,영양군,기타,탕전실 실외보유,0,-
경북,예천군,기타,탕전실 실외보유,2,-
경북,울릉군,기타,탕전실 실외보유,0,-
경북,울진군,기타,탕전실 실외보유,0,-
경북,의성군,기타,탕전실 실외보유,4,-
경북,청도군,기타,탕전실 실외보유,0,-
경북,청송군,기타,탕전실 실외보유,1,-
경북,칠곡군,기타,탕전실 실외보유,2,-
경북,경주시,기타,탕전실 실외보유,4,-
경북,구미시,기타,탕전실 실외보유,2,-
경북,김천시,기타,탕전실 실외보유,0,-
경북,안동시,기타,탕전실 실외보유,3,-
경북,영주시,기타,탕전실 실외보유,1,-
경북,영천시,기타,탕전실 실외보유,2,-
경북,포항시 남구,기타,탕전실 실외보유,0,-
경북,포항시 북구,기타,탕전실 실외보유,7,-
경북,문경시,기타,탕전실 실외보유,0,-
경북,상주시,기타,탕전실 실외보유,0,-
경북,경산시,기타,탕전실 실외보유,0,-
경남,거창군,기타,탕전실 실외보유,0,-
경남,고성군,기타,탕전실 실외보유,0,-
경남,남해군,기타,탕전실 실외보유,0,-
경남,산청군,기타,탕전실 실외보유,1,-
경남,의령군,기타,탕전실 실외보유,3,-
경남,창녕군,기타,탕전실 실외보유,1,-
경남,하동군,기타,탕전실 실외보유,2,-
경남,함안군,기타,탕전실 실외보유,0,-
경남,함양군,기타,탕전실 실외보유,0,-
경남,합천군,기타,탕전실 실외보유,0,-
경남,김해시,기타,탕전실 실외보유,10,-
경남,사천시,기타,탕전실 실외보유,0,-
경남,진주시,기타,탕전실 실외보유,2,-
경남,창원시 마산회원구,기타,탕전실 실외보유,1,-
경남,창원시 마산합포구,기타,탕전실 실외보유,2,-
경남,창원시 진해구,기타,탕전실 실외보유,1,-
경남,창원시 의창구,기타,탕전실 실외보유,2,-
경남,창원시 성산구,기타,탕전실 실외보유,0,-
경남,통영시,기타,탕전실 실외보유,0,-
경남,밀양시,기타,탕전실 실외보유,0,-
경남,거제시,기타,탕전실 실외보유,2,-
경남,양산시,기타,탕전실 실외보유,3,-
제주,서귀포시,기타,탕전실 실외보유,6,-
제주,제주시,기타,탕전실 실외보유,4,-
서울,강남구,기타,탕전실 원외공동이용,275,-
서울,강동구,기타,탕전실 원외공동이용,143,-
서울,강서구,기타,탕전실 원외공동이용,150,-
서울,관악구,기타,탕전실 원외공동이용,123,-
서울,구로구,기타,탕전실 원외공동이용,77,-
서울,도봉구,기타,탕전실 원외공동이용,61,-
서울,동대문구,기타,탕전실 원외공동이용,89,-
서울,동작구,기타,탕전실 원외공동이용,82,-
서울,마포구,기타,탕전실 원외공동이용,114,-
서울,서대문구,기타,탕전실 원외공동이용,56,-
서울,성동구,기타,탕전실 원외공동이용,68,-
서울,성북구,기타,탕전실 원외공동이용,87,-
서울,영등포구,기타,탕전실 원외공동이용,108,-
서울,용산구,기타,탕전실 원외공동이용,41,-
